LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Power Difference
533.428772,6.215766907,699.2301325,250.644104,165.8013606
259.3424072,5.064552784,352.0178623,256.4093933,92.67545504
201.819397,4.964330196,327.2848212,250.2478027,125.4654242
268.3049927,5.258976936,402.262954,244.4440002,133.9579613
435.8208923,5.918684006,597.8970998,239.7438965,162.0762074
386.7905884,5.596834183,497.292166,239.232193,110.5015776
99.99365997,3.976922989,123.6118177,244.3372955,23.61815777
34.5451889,3.672559977,73.70887302,247.2084961,39.16368411
12.64214039,3.258706093,29.63290237,247.1860046,16.99076198
0,2.982764006,0,266.0840149,0
0,2.914972067,0,267.6328125,0
0,3.148503065,22.51635091,308.7297058,22.51635091
0,2.591959,0,291.5805054,0
0,2.593796015,0,264.1391907,0
0,2.525909901,0,274.7810059,0
0,2.476562977,0,265.0365906,0
0,3.43928504,45.49482898,243.1038971,45.49482898
43.37677002,4.18930912,158.9728874,240.6968994,115.5961174
87.98921967,4.178967953,156.9634871,236.8220978,68.97426744
389.4660034,5.790917873,556.712154,226.2266998,167.2461506
364.3366089,5.463596821,458.5885806,224.4440002,94.25197175
105.294899,4.085515022,139.0414495,227.6898041,33.74655056
66.08872986,3.953480005,119.2412898,229.6472931,53.15255995
35.3020401,3.672693014,73.72744775,228.928894,38.42540765
-0.221866593,2.078790903,0,234.4553986,0.221866593
0,2.0992589,0,222.8419037,0
0,3.316313028,34.12633146,209.2200012,34.12633146
0,2.729933023,0,212.8898926,0
0,2.360157967,0,209.6916046,0
0,1.859205008,0,204.3578033,0
0,2.851504087,0,195.5610046,0
0,2.275934935,0,198.6688995,0
0,3.318567038,34.3129418,194.5007935,34.3129418
6.805201054,4.107933998,143.3026746,190.5195007,136.4974736
184.1473999,4.738945007,274.3619097,188.1470032,90.21450977
300.3218079,5.262627125,403.2360086,194.0222015,102.9142007
387.1369019,5.671433926,519.6947493,193.4736023,132.5578475
391.2337952,5.638457775,509.7257692,188.4095001,118.491974
456.219696,5.892024994,589.1638351,185.4808044,132.944139
593.6989136,6.31149292,734.206557,191.5458069,140.5076434
628.0446167,6.439180851,782.4053468,190.5787048,154.3607301
671.5471802,6.508382797,809.2738322,193.600296,137.726652
725.6002197,6.609460831,849.477452,197.2046967,123.8772323
644.4921875,6.266936779,717.8039098,200.3809052,73.31172228
670.1096191,6.344666004,746.5580137,201.5858002,76.44839455
699.8814697,6.444839954,784.5827259,203.558197,84.70125622
786.6339722,6.662438869,871.0109376,203.3309021,84.37696539
835.2694702,6.715493202,892.8986078,201.9506989,57.62913759
972.2374878,7.088175774,1056.18116,203.1170044,83.94367202
1108.041992,7.494639874,1255.201575,204.906601,147.1595826
1327.154053,8.108037949,1592.459241,207.9082031,265.3051887
1601.782959,8.70968914,1958.785268,210.5310974,357.002309
1670.185059,8.926522255,2096.734822,208.6741028,426.5497635
1536.197021,8.564249992,1867.759836,207.9172974,331.5628147
1718.793945,8.936219215,2102.957997,208.4747925,384.1640514
1558.446045,8.685868263,1943.786501,208.2902985,385.340456
1319.662964,8.072049141,1571.522324,207.5119019,251.8593604
1293.796997,7.942752838,1497.385948,205.467804,203.5889506
1313.848999,7.990052223,1524.305161,205.9918976,210.4561615
1317.112061,7.998617172,1529.204909,208.9477997,212.0928485
1256.500977,8.122879982,1601.130564,210.4281006,344.6295873
1254.137939,8.086426735,1579.871387,211.2048035,325.7334471
1418.540039,8.440995216,1791.735193,212.2572937,373.1951542
1596.885986,8.767012596,1995.01345,212.2982941,398.1274633
1814.432983,9.06193924,2183.994961,212.9835052,369.5619776
1854.078979,9.251745224,2307.378841,213.4420013,453.2998617
1799.593018,9.184277534,2263.400045,212.1734924,463.8070269
1763.712036,9.106826782,2213.073295,210.8220062,449.3612591
1659.171021,8.631258965,1909.531991,209.0233002,250.3609708
1851.515015,9.153072357,2243.101196,209.6192017,391.5861809
1975.459961,9.554251671,2482.300821,207.6472015,506.8408602
1889.621948,9.312982559,2347.391056,201.7310028,457.769108
2104.736084,10.10048962,2853.017393,199.5113983,748.2813089
2151.10498,9.951940536,2761.856104,194.0178986,610.7511236
2063.241943,9.945900917,2758.003344,187.1990051,694.7614006
2006.051025,9.666418076,2566.622705,183.7012939,560.5716801
1612.646973,8.536455154,1850.521392,179.6401062,237.8744195
1184.286987,7.525405884,1271.068297,179.8399048,86.78130937
1140.553955,7.086306095,1055.318461,178.7467957,-85.23549455
1652.014038,8.358287811,1741.358584,180.5834045,89.34454636
1237.06604,7.409690857,1211.635716,181.2422028,-25.43032377
1166.125977,7.354672909,1183.996379,181.5292969,17.8704023
1564.103027,8.404951096,1769.715068,181.0516052,205.6120403
1043.109009,6.972259998,1003.549982,180.134201,-39.5590271
1488.350952,8.047877312,1557.532158,181.7066956,69.18120539
1565.082031,8.044137001,1555.372587,180.539505,-9.709443857
724.690979,6.080605984,651.5181254,185.6363983,-73.17285356
682.2935181,6.081748009,651.9130811,187.4279938,-30.38043701
1003.958984,7.100872993,1062.051996,189.5966949,58.09301127
928.6542969,6.990286827,1011.622271,192.7622986,82.96797453
1078.852051,7.261452198,1138.166166,185.8887939,59.31411485
996.1154785,6.894481182,969.186784,189.2510986,-26.92869448
1341.875,7.887127876,1466.037157,191.8598022,124.1621565
1305.448975,7.682342052,1353.675717,191.3226013,48.22674209
1058.251953,7.259235859,1137.091551,191.5357971,78.83959811
1105.921021,7.346475124,1179.916046,184.7781067,73.99502569
403.1564026,5.196857929,385.8743934,198.3865051,-17.28200917
376.6955872,5.175075054,380.2031228,205.8703003,3.507535671
146.0997925,3.876429081,105.4959653,209.7001953,-40.60382717
661.6016235,6.278252125,721.9492005,195.5628967,60.34757697
805.0488892,6.402718067,768.4602849,192.6324005,-36.58860424
298.8534851,4.484199047,218.6626415,205.1089935,-80.1908436
180.7339935,4.147164822,150.8169678,210.3146057,-29.91702574
164.5227051,4.281483173,177.1239296,202.3829956,12.60122453
286.2478943,4.524487972,227.2010444,213.3677979,-59.04684987
794.180603,6.482016087,798.9742111,195.8858032,4.793608109
749.309021,6.273851871,720.3355627,199.8005981,-28.97345831
406.751709,5.427311897,448.3308751,206.2472992,41.57916615
313.9732056,4.691827774,263.7447567,214.3993988,-50.22844889
576.7579956,5.982162952,618.9949293,210.7243958,42.2369337
218.716507,4.432437897,207.8343824,222.5167999,-10.88212453
646.119873,6.303462982,731.2346368,217.1143036,85.11476373
497.0845947,5.707274914,530.6500593,212.7413025,33.56546461
819.508728,6.640658855,862.1194176,209.5682068,42.61068954
826.5526123,6.847434044,948.7623484,210.4472961,122.2097361
557.255188,6.070957184,648.1867658,207.8220062,90.93157785
213.5682983,4.375234127,196.0476249,204.2270966,-17.5206734
177.8562012,4.42628479,206.5575653,216.9414978,28.70136415
408.976593,5.317218781,417.9239118,213.0496063,8.947318792
654.1920166,6.167294979,681.8947149,210.7397003,27.70269832
524.8826904,5.701951027,529.0147603,208.7707062,4.132069867
599.0250244,6.09131813,655.2282688,207.6132965,56.20324435
531.1533203,5.890785217,588.7595076,209.2501068,57.6061873
1261.504028,7.780132771,1406.714641,204.569397,145.2106129
1306.402954,7.731473923,1380.178584,203.7230072,73.77563005
685.4857178,6.284797192,724.3532327,203.7566986,38.86751495
611.5794067,6.141419888,672.7437514,199.642807,61.16434462
1326.467041,7.850055218,1445.334398,193.4987946,118.8673571
1575.38501,8.323646545,1720.421484,192.7929993,145.0364741
1803.880005,8.915434837,2089.624454,195.7389069,285.7444495
1834.161987,8.696194649,1950.284352,196.5462952,116.1223642
1748.386963,8.564061165,1867.642546,196.3923035,119.2555834
1689.665039,8.564416885,1867.863504,197.1567993,178.1984645
1694.009033,8.490262032,1821.992,191.0052948,127.9829671
2403.794922,9.948659897,2759.764779,195.5072021,355.9698567
2757.916992,10.89848042,3235.408526,198.8852997,477.4915334
2574.697021,10.38568974,3009.51549,198.1112976,434.8184681
2596.680908,10.36841965,3000.701769,200.0442963,404.0208604
2590.2229,10.38171005,3007.491828,199.5440979,417.2689276
2395.062988,9.903279305,2730.482459,198.537796,335.4194705
2189.35791,9.607727051,2523.057119,199.2279968,333.6992091
2420.330078,10.11861038,2863.672718,200.6661987,443.3426403
2742.929932,10.97052002,3261.933954,199.1950989,519.0040227
2686.416016,10.68655014,3150.170108,196.0328979,463.754092
3003.856934,11.39641953,3395.15878,198.1862946,391.3018464
3504.396973,12.49687958,3578.897998,197.3981018,74.50102485
3496.218994,12.83098984,3595.662644,199.4217987,99.44364996
3314.048096,12.41940022,3572.607633,201.3072052,258.5595369
3432.301025,12.52877045,3581.219473,199.9427948,148.9184478
3570.14209,13.32581043,3600,200.1118927,29.85791016
3430.208008,12.26387024,3557.148731,194.9918976,126.940723
3503.664063,12.47109032,3576.906917,192.6058044,73.2428543
3527.97998,12.6278801,3587.450884,192.7658997,59.47090344
3124.02002,11.93634033,3511.702102,192.3193054,387.6820823
2701.38501,11.20536041,3340.229978,192.6260986,638.844968
2854.414063,11.35136032,3382.886448,195.3890991,528.4723854
3111.563965,11.90616035,3506.598003,195.6208954,395.034038
3260.175049,12.26002026,3556.717302,197.8367004,296.5422531
3410.389893,12.63035011,3587.587338,197.6795044,177.197445
3491.378906,12.73871994,3592.68284,193.9611969,101.3039336
3598.218018,13.80282021,3600,190.5063019,1.781982422
3323.207031,12.22706985,3552.927149,189.6519928,229.7201173
2797.944092,11.07600975,3298.62362,187.1605988,500.6795286
3535.816895,13.04226017,3600,193.1889954,64.18310547
3597.801025,13.17105961,3600,192.0865021,2.198974609
3550.054932,13.00154972,3600,189.1820068,49.94506836
3588.422119,13.07211018,3600,190.272995,11.57788086
3603.920898,14.04224014,3600,194.3562927,-3.920898438
3319.205078,12.39410973,3570.353104,190.4113007,251.1480254
3388.60498,12.61056995,3586.469009,191.6600037,197.8640288
3446.968994,12.41683006,3572.383062,189.156601,125.4140676
3511.253906,12.64906025,3588.591407,187.4309998,77.33750073
3499.621094,13.71522999,3600,188.8614044,100.3789063
3474.445068,14.18572044,3600,188.3755951,125.5549316
3466.355957,15.85019016,3600,188.0213928,133.644043
3462.312012,16.50363922,3600,185.7794037,137.6879883
3461.947021,17.4140892,3600,185.7785034,138.0529785
3461.159912,17.80727959,3600,188.7129974,138.8400879
3461.033936,18.6352005,3600,191.0975037,138.9660645
3461.263916,17.36904907,3600,188.5811005,138.736084
3491.441895,16.54063034,3600,184.584198,108.5581055
3491.699951,16.78251076,3600,185.0679932,108.3000488
3507.781006,16.30423927,3600,187.2803955,92.21899414
3357.384033,12.70349026,3591.216744,190.7066956,233.8327112
1920.255005,9.105202675,2212.019992,196.4644928,291.7649869
2565.958984,10.28061962,2954.596924,189.5682068,388.6379394
3550.690918,13.43202972,3600,185.1880035,49.30908203
3551.437988,13.02591038,3600,187.4907074,48.56201172
2012.396973,9.35476017,2374.73224,205.2272949,362.3352675
1810.390015,8.850179672,2047.892277,200.300705,237.5022626
2962.621094,11.19347954,3336.560293,196.9116058,373.9391993
3404.543945,12.33590984,3564.784416,189.4468994,160.2404709
3544.209961,13.7245903,3600,193.0361023,55.79003906
3516.297119,14.38753986,3600,189.1716003,83.70288086
3499.753906,14.53604031,3600,191.8209991,100.2460938
3469.62207,16.22421074,3600,198.8999939,130.3779297
3464.791992,15.28339005,3600,197.5653076,135.2080078
3477.163086,15.3090601,3600,194.0370941,122.8369141
3508.666992,14.6156702,3600,195.1307983,91.33300781
3478.064941,15.81369972,3600,187.1206055,121.9350586
3463.010986,16.20417976,3600,185.2144928,136.9890137
3461.86499,17.66309929,3600,181.4886017,138.1350098
3522.403076,19.6509304,3600,182.7230988,77.59692383
3587.159912,14.91413021,3600,201.0444946,12.84008789
3507.802979,13.70576,3600,203.1992035,92.19702148
3538.879883,13.58619976,3600,192.8444977,61.12011719
3463.220947,14.35665989,3600,193.0529938,136.7790527
3462.587891,14.08924007,3600,190.6152954,137.4121094
3462.341064,15.00119972,3600,192.545105,137.6589355
3463.111084,14.63399982,3600,184.9002075,136.888916
3469.483887,13.71617985,3600,181.1071014,130.5161133
3483.145996,12.6886797,3590.545813,182.2373962,107.3998168
3467.000977,12.48670006,3578.124265,185.6865997,111.1232889
3473.2229,13.22636986,3600,189.0908051,126.7770996
3462.522949,13.89756966,3600,192.7084045,137.4770508
3468.316895,14.88047981,3600,195.6029053,131.6831055
3536.362061,13.14039993,3600,197.3625031,63.63793945
3030.998047,11.07938957,3299.757632,192.245697,268.759585
2983.431885,10.57962036,3102.910029,197.4315033,119.4781446
3342.251953,12.40997028,3571.778648,196.7153015,229.5266946
3486.989014,13.89216995,3600,196.0467072,113.0109863
3506.675049,14.47630978,3600,201.355896,93.32495117
3518.358887,14.09041023,3600,203.9826965,81.64111328
3476.512939,13.99855042,3600,199.8457947,123.4870605
3321.214111,12.47646999,3577.330685,200.3818054,256.1165737
2655.034912,10.12040997,2864.725483,201.3363953,209.6905709
3150.928955,11.51896,3426.470156,200.0063934,275.5412009
3172.641113,11.54475975,3432.685128,201.2720947,260.0440148
2740.165039,10.29969025,2964.79702,201.9423981,224.6319808
2733.500977,10.69322968,3153.025575,202.7816925,419.5245984
2602.217041,9.956677437,2764.869716,204.608902,162.6526754
2457.541016,10.07441044,2837.507197,213.1401062,379.9661815
1274.088013,7.655891895,1339.531684,224.5471954,65.44367163
1877.635986,8.563497543,1867.292468,229.6941071,-10.34351826
2869.595947,10.6968298,3154.55995,226.6893005,284.9640028
3452.759033,12.3551302,3566.682383,229.0570068,113.9233501
3468.352051,12.21640968,3551.663346,231.405899,83.31129539
2655.529053,10.20751953,2914.526752,230.2073975,258.9976992
2253.663086,9.348080635,2370.358697,230.7285004,116.6956114
2500.440918,9.860652924,2702.371314,231.8052063,201.9303957
2216.431885,9.452671051,2438.919715,228.5348969,222.4878307
1546.213013,10.68525028,3149.613118,219.1735992,1603.400105
565.8881836,13.47113991,3600,208.0128021,3034.111816
3582.041992,13.39766979,3600,208.781601,17.95800781
3597.409912,13.78203964,3600,205.6916962,2.590087891
3565.2771,13.38521004,3600,202.9573975,34.72290039
3598.103027,13.66808987,3600,199.6414032,1.896972656
3600.524902,13.71926022,3600,202.7637024,-0.524902344
3559.36792,12.99775028,3597.934447,198.6343994,38.56652724
3588.157959,12.9792099,3597.877863,196.5995941,9.719903748
3602.116943,14.24143982,3600,201.9125061,-2.116943359
3602.850098,15.08893013,3600,196.1499939,-2.850097656
3601.729004,13.67432022,3600,195.4429016,-1.729003906
3558.947998,12.86540031,3596.457798,194.6575012,37.50980037
3432.404053,12.06389999,3531.538766,191.3925934,99.13471286
3544.50708,12.48908043,3578.306616,194.7763062,33.79953636
3375.964111,11.82689953,3492.42911,197.043396,116.4649988
3087.322021,10.9211998,3243.904806,201.472702,156.5827843
2327.583984,9.530035973,2463.506931,204.605896,135.9229466
1243.333984,7.302142143,1158.018074,207.6033936,-85.31591037
1182.904053,7.065337181,1045.674361,197.6885071,-137.2296913
1082.255981,7.121416092,1071.59555,197.4548035,-10.66043175
1780.348999,8.204873085,1649.410252,197.2725067,-130.9387472
2126.959961,9.333805084,2361.014205,187.9945068,234.0542444
1088.968018,6.959040165,997.6562284,226.2682037,-91.31178917
2493.021973,10.16366005,2889.734254,267.4949951,396.7122811
2777.504883,11.30630016,3370.197128,253.0491943,592.6922447
3369.803955,11.83080006,3493.152517,238.3764038,123.3485615
3047.649902,10.92510033,3245.351288,235.6042938,197.7013852
2521.435059,11.19484997,3336.985131,247.8110962,815.550072
2448.966064,11.90328979,3506.104226,248.5903015,1057.138162
2146.781006,12.07431984,3533.036825,254.4682007,1386.255819
2677.680908,11.48803043,3418.847994,256.2561951,741.1670858
2150.053955,9.35147953,2372.584086,247.1587982,222.530131
1602.019043,8.123675346,1601.595848,238.1992035,-0.423195009
983.8828735,7.568776131,1293.576952,239.3179932,309.6940782
1179.612061,9.295455933,2335.930939,245.0046997,1156.318878
865.1251831,10.07938004,2840.478799,243.9618073,1975.353616
1469.287964,9.758314133,2632.436396,238.6656952,1163.148432
2583.468018,10.07448959,2837.554588,227.0948944,254.08657
3161.23999,11.16117001,3326.426734,224.7756042,165.1867439
2942.51001,10.90106964,3236.38294,225.8800964,293.8729299
3055.093018,10.85157013,3217.479434,227.1029053,162.3864162
3053.163086,11.37952042,3390.604616,227.8069,337.4415305
2849.961914,10.92467022,3245.19196,225.5471954,395.2300461
2770.731934,10.79856014,3196.584618,227.4980011,425.8526842
2391.075928,10.24520969,2935.38043,221.9214935,544.3045021
2407.299072,10.03689003,2814.826703,217.4239044,407.5276309
2391.954102,9.925616264,2744.97821,218.2003021,353.024108
2750.271973,10.56884003,3097.981561,225.0314941,347.709588
2639.818115,10.31355953,2972.149966,227.8820038,332.3318512
2139.61792,9.190365791,2267.363696,227.8110046,127.7457757
2186.169922,9.333093643,2360.548608,224.3737946,174.3786861
2315.969971,9.560129166,2486.830445,225.7194977,170.8604743
2356.480957,9.729194641,2611.894739,220.1567993,255.4137821
3007.966064,11.14031982,3319.766931,226.9132996,311.8008664
3101.111084,11.91228962,3507.647485,228.9120941,406.5364011
2737.725098,12.52466011,3580.928967,228.6381073,843.2038693
2572.282959,11.00924969,3275.698002,221.647995,703.4150429
3439.281982,11.95946026,3515.50489,221.8339996,76.22290752
3421.800049,11.74112034,3475.825952,222.0113068,54.02590335
3461.445068,12.1177597,3539.086093,226.414505,77.64102433
3500.345947,12.53229046,3581.466215,227.8907013,81.1202673
3602.566895,13.52995014,3600,227.1813049,-2.566894531
3603.133057,14.10929966,3600,225.0536041,-3.133056641
3603.37793,14.28487015,3600,225.5294037,-3.377929688
3603.243896,13.68671036,3600,227.8536072,-3.243896484
